Latitude,Longitude,PTrain_WSD
16.55,74.68,11.4
18.93,74.32,12.38
28.05,72.48,12.22
20.25,74.45,12.73
15.85,75.12,11.13
13.03,80.27,11.56
16.38,75.37,11.19
17.43,75.53,11.38
26.08,86.48,5.81
27.92,94.38,1.11
23.77,81.22,9.79
8.82,77.8,14.95
27.19,79.27,9.18
26.53,72.97,13.09
24.9,79.19,10.37
9.98,76.27,14.75
25.02,84.82,6.89
22.6,86.43,7.15
25.57,91.72,3.31
25.57,92.07,2.53
23.07,71.08,17.5
17.77,73.83,12.32
15.93,76.58,10.97
25.08,84.38,7.19
23.5,73.5,14.73
28.8,74.94,9.62
26.37,85.12,6.8
24.75,94.37,1.71
25.42,74.55,12.56
25.68,94.63,1.56
12.87,78.77,9.7
11.57,75.77,13.03
11.57,76.15,11.11
26.57,94.67,1.38
13.24,79.94,10.72
20.88,75.15,12.22
21.84,69.38,18.89
26.8,92.6,2.44
20.43,86.6,9.38
28.23,77.45,9.01
29.75,77.23,7.15
25.53,92.47,2.08
33.14,74.33,3.06
34.68,77.38,6.15
14.07,79.6,10.26
30.63,76.89,6.06
24.65,92.63,3.63
15.03,76.08,10.72
11.98,77.45,10.74
24.08,73.23,14.4
26.8,76.8,10.43
27.17,92.18,4.53
12.57,78.7,9.8
27.5,96.25,2.65
28.38,95.8,1.01
34.51,74.26,-0.84
17.87,78.2,10.77
25.32,83.85,7.7
30.19,76.99,6.66
20.76,70.67,17.42
24.2,93.6,2.19
19.68,77.57,12.21
26.38,93.48,1.98
29.2,76.77,8.15
22.8,69.72,19.38
22.65,88.09,8.59
10.92,79.75,12.91
22.03,74.7,13.1
11.72,76.43,11.04
9.83,76.75,13.09
26.7,89.28,3.82
22.1,85.88,6.58
29.92,77.17,6.97
26.12,92.33,2.45
26.28,75.38,11.5
13.73,75.33,10.9
19.33,74.35,12.47
27.7,76.85,9.6
10.77,79.85,13.21
27.17,73.67,11.97
21.1,79.05,11.59
30.55,77.3,2.6
29.62,78.38,6.66
17.0,79.25,8.99
23.25,68.85,19.8
7.98,93.53,15.38
19.08,77.33,11.95
21.33,74.25,13.39
15.47,78.48,9.31
28.0,76.08,9.53
16.43,81.7,10.32
22.95,79.18,11.35
14.45,79.98,10.71
28.57,77.12,8.61
28.58,77.2,8.63
23.0,70.22,19.18
16.92,81.67,9.38
24.47,74.9,12.71
18.67,78.1,11.12
27.23,94.12,2.74
25.07,79.45,10.31
22.33,88.2,9.33
24.66,78.81,10.6
25.32,85.03,6.78
14.18,77.37,11.12
9.55,78.7,14.2
24.65,79.01,10.48
27.02,94.17,2.77
17.53,77.28,11.62
27.0,79.1,9.44
27.2,73.73,11.9
24.09,78.41,10.99
26.2,79.45,9.9
22.75,72.57,16.72
30.36,77.98,4.09
26.61,79.78,9.52
28.96,76.88,8.46
30.25,78.12,4.26
21.45,73.72,14.43
26.42,91.43,3.32
23.83,76.23,11.83
25.31,75.62,11.91
32.99,74.5,3.15
26.97,95.05,2.7
19.72,74.15,12.8
28.82,75.5,9.33
23.3,69.72,18.65
26.63,91.73,3.14
33.59,74.24,-0.5
34.12,74.68,-0.43
30.48,77.13,6.13
32.94,74.38,4.23
13.17,79.22,9.62
26.35,79.14,9.95
24.77,85.43,6.36
25.32,73.53,13.43
34.01,74.55,-0.57
23.77,77.77,11.27
25.42,83.43,8.06
22.17,75.58,12.21
25.28,71.23,15.63
34.22,74.69,-0.38
27.24,79.43,9.08
25.38,84.2,7.41
17.74,78.15,10.63
25.07,85.03,6.72
23.85,86.03,5.86
20.35,74.82,12.38
13.9,79.9,10.68
24.6,79.25,10.52
26.83,94.3,2.56
13.51,77.0,11.58
20.38,75.33,12.52
10.23,78.55,12.41
24.07,78.16,11.06
21.62,74.8,12.77
17.85,77.87,11.17
17.65,74.2,12.04
26.97,79.21,9.44
27.23,79.76,9.02
23.52,73.07,15.14
27.97,93.85,1.23
22.02,87.28,8.64
11.28,76.25,12.74
17.25,80.43,8.82
19.37,84.47,8.88
27.52,75.53,10.01
24.02,78.8,10.93
8.93,76.53,15.84
22.03,71.72,16.73
19.1,78.35,11.1
23.78,86.72,6.18
23.63,86.82,6.54
27.45,92.63,3.15
30.23,76.62,6.89
26.32,79.0,9.98
25.68,91.63,2.63
19.23,82.55,7.6
24.75,93.43,2.1
20.28,85.1,7.85
28.93,95.02,0.23
27.43,92.13,4.52
21.88,87.77,9.38
17.53,78.77,9.7
22.48,69.12,19.5
15.57,80.05,10.66
25.98,79.5,9.99
18.17,76.05,12.28
20.13,73.92,13.11
14.47,76.93,10.77
24.42,82.98,8.2
24.52,73.37,13.99
27.76,79.11,8.79
22.31,69.02,19.28
12.32,79.72,11.39
12.72,79.2,10.05
12.84,79.95,11.02
30.09,73.9,8.68
26.7,92.33,2.76
26.82,91.87,2.71
22.47,78.43,13.5
34.03,75.33,0.86
10.77,76.65,12.6
8.73,77.75,14.93
9.27,78.3,15.02
23.62,86.78,6.36
15.48,73.82,13.1
24.72,80.17,10.03
29.03,79.47,7.01
20.3,86.68,9.58
11.5,79.77,12.63
19.27,76.83,11.93
28.1,95.38,3.22
30.33,76.47,6.82
25.6,85.1,6.72
22.77,81.9,9.44
27.13,72.37,13.06
20.48,84.27,7.0
28.33,75.58,9.47
11.92,79.83,12.3
21.65,69.67,18.48
11.67,92.72,10.09
9.0,76.92,15.06
22.23,76.4,11.74
18.53,73.85,12.56
18.5,73.9,12.51
19.8,85.82,9.72
25.77,87.47,5.31
23.33,86.42,6.09
19.92,77.58,12.01
25.4,72.98,13.89
8.23,77.33,16.33
26.75,79.02,9.73
34.0,74.36,3.1
25.05,84.92,6.83
20.75,75.67,11.89
26.46,79.31,9.63
34.17,74.53,-0.86
30.05,74.85,8.17
13.24,80.26,11.32
10.92,79.35,12.24
24.65,92.9,3.34
13.15,80.07,10.98
22.07,80.75,10.64
17.82,74.12,12.23
25.43,91.37,3.42
12.92,79.58,10.31
19.98,84.88,8.27
22.55,88.49,8.33
19.8,78.6,11.2
30.65,79.57,3.22
26.73,91.92,3.01
22.3,76.77,11.6
16.82,74.12,11.86
22.25,84.8,6.79
23.83,73.4,14.41
11.05,75.87,13.89
12.22,78.07,10.31
32.97,74.95,2.18
10.38,76.82,11.83
8.78,76.7,15.89
18.77,84.08,9.15
19.6,76.22,11.86
21.8,86.73,8.8
22.21,88.17,9.68
24.63,73.38,13.95
22.71,88.0,8.48
25.38,86.7,5.77
24.67,79.01,10.48
24.68,79.12,10.51
28.32,76.78,9.04
26.58,90.22,3.76
9.27,76.78,14.76
24.87,78.86,10.47
24.14,78.75,10.87
24.55,79.23,10.55
25.06,78.99,10.4
24.25,78.31,10.93
27.72,79.02,8.86
22.4,88.85,8.49
27.77,79.37,8.71
23.67,85.28,6.16
33.2,74.19,1.84
22.38,85.42,6.54
14.88,79.02,9.45
17.08,82.13,9.9
15.8,79.77,9.96
26.95,79.66,9.27
12.98,79.98,11.0
12.25,75.3,12.69
10.98,76.23,13.07
8.97,76.62,15.76
23.9,92.92,2.48
27.0,79.23,9.4
25.67,94.5,3.46
25.1,93.43,1.56
26.27,92.58,2.86
26.42,79.05,9.92
24.72,75.58,12.09
24.63,85.8,5.98
23.5,68.5,20.55
27.55,73.67,11.54
25.75,93.97,1.56
25.45,86.02,6.12
12.34,76.1,10.96
25.33,84.42,7.22
22.57,87.18,7.76
28.38,74.81,9.98
19.7,84.82,8.9
15.28,79.8,10.44
13.32,80.2,11.15
13.13,80.23,11.35
11.48,79.77,12.65
21.55,86.43,8.43
22.98,75.7,12.33
10.55,76.62,12.75
19.62,75.02,12.11
27.23,95.93,2.48
9.0,76.93,14.94
25.27,72.23,14.68
9.43,76.35,15.26
24.02,78.78,10.93
24.64,79.08,10.55
23.78,84.35,6.79
13.11,79.94,10.79
24.53,79.05,10.58
15.23,77.73,10.2
22.22,70.75,16.97
14.47,78.45,9.43
26.83,92.75,2.42
24.87,87.1,5.63
21.65,74.7,12.93
22.55,86.45,7.18
33.58,75.08,-0.31
33.65,75.38,0.32
25.17,85.07,6.73
16.2,77.35,10.65
21.88,83.38,7.42
21.23,81.65,8.84
23.32,77.83,11.43
24.0,76.72,11.56
22.3,70.78,17.01
21.1,81.03,9.42
18.77,79.43,9.45
23.32,85.32,6.2
23.32,75.05,12.8
16.98,73.33,13.69
26.98,84.85,6.92
16.55,79.55,9.23
24.53,81.3,9.6
28.83,76.58,8.68
29.85,77.88,6.6
23.52,91.48,6.54
23.15,87.32,7.27
19.85,84.48,7.55
22.37,87.78,9.12
17.68,78.97,9.47
20.6,85.07,6.93
18.98,75.5,12.03
20.4,76.15,12.4
21.43,76.7,11.7
27.0,79.88,9.15
9.67,78.85,14.29
28.07,94.13,0.94
26.7,79.85,9.41
33.8,74.27,-0.94
21.93,75.13,12.54
21.62,75.98,11.97
20.32,77.02,12.21
30.32,80.28,5.85
19.22,83.67,7.84
15.95,75.3,11.09
21.62,83.72,7.2
24.57,87.25,5.33
27.17,84.32,7.26
22.0,88.21,9.59
26.33,86.15,6.04
26.83,79.24,9.54
17.88,78.02,10.89
9.38,76.82,14.03
24.68,84.52,6.97
23.62,87.13,6.5
26.65,90.4,3.6
20.58,84.37,7.14
12.93,79.33,9.96
23.6,71.57,16.48
34.06,74.6,-0.53
18.82,84.53,9.66
14.42,75.5,10.76
28.77,74.58,9.8
26.05,87.7,5.13
22.35,73.35,15.3
28.98,75.68,9.08
25.37,75.64,11.87
13.11,80.12,11.19
27.18,82.28,8.4
14.62,75.62,10.76
29.77,73.75,9.21
30.42,77.94,3.24
18.79,72.93,14.94
25.32,90.43,4.19
30.47,79.68,4.73
12.97,78.28,10.69
26.34,78.95,9.95
21.78,85.13,6.54
29.72,77.27,7.19
25.05,74.47,12.81
27.78,79.45,8.66
22.77,88.77,7.66
26.42,92.73,2.78
21.62,87.02,9.62
27.03,95.28,1.54
16.4,74.0,11.78
30.73,76.06,6.57
27.61,79.58,8.76
24.0,76.72,11.55
25.02,72.53,14.45
21.72,78.83,12.02
30.71,76.01,6.61
29.95,77.19,6.93
28.23,75.29,9.78
21.73,69.49,18.73
28.35,73.96,10.72
10.97,79.82,13.01
24.09,78.02,11.08
25.23,87.07,5.6
23.85,78.75,11.1
21.75,88.05,9.61
11.65,78.17,10.5
21.47,83.97,7.13
20.85,88.25,9.19
16.85,74.6,11.53
17.7,74.02,12.16
24.57,80.83,9.85
25.98,76.37,11.13
22.08,79.55,11.93
27.88,79.9,8.31
23.43,76.32,11.87
25.67,76.68,11.14
25.57,91.88,3.11
31.1,77.17,1.34
13.93,75.63,10.74
14.07,74.53,12.81
25.33,77.65,10.62
24.42,81.87,9.14
27.62,75.13,10.24
24.82,92.8,3.3
24.92,92.98,2.86
18.85,79.97,9.04
17.67,75.9,11.52
23.65,87.7,6.57
29.92,73.88,8.89
34.08,74.83,-0.43
26.25,82.0,8.94
31.53,76.9,1.91
26.13,86.58,5.78
21.2,72.83,16.42
23.88,87.53,6.24
22.85,88.57,7.62
23.87,73.57,14.24
20.32,83.93,7.12
30.53,76.91,6.11
24.95,94.03,1.46
26.55,85.87,6.27
27.63,77.48,9.57
22.29,88.14,9.5
27.8,78.85,8.76
25.25,87.65,5.39
27.77,95.6,3.32
25.3,84.08,7.48
22.37,92.83,4.13
21.62,72.9,16.66
33.83,74.11,-0.93
25.97,75.74,11.49
18.28,76.88,12.31
27.62,91.72,3.55
33.7,74.09,-0.79
21.78,80.83,10.54
32.99,75.0,1.28
25.85,85.78,6.31
23.02,68.98,19.82
20.95,79.97,10.42
30.19,77.0,6.66
17.43,75.2,11.49
21.03,76.67,11.68
22.96,88.09,7.85
15.17,78.3,9.4
21.95,79.3,12.09
22.3,71.2,16.14
34.04,74.8,-0.45
21.58,83.82,7.15
20.05,85.08,8.27
28.5,79.1,8.02
22.37,70.62,17.56
26.0,72.48,14.01
33.29,74.12,0.51
23.63,84.37,6.8
32.87,74.68,5.06
25.27,85.8,6.27
27.0,79.18,9.41
9.85,78.75,13.67
25.18,80.3,10.18
24.52,84.98,6.56
20.4,76.22,12.35
30.67,76.77,6.08
24.89,78.35,10.64
24.77,78.37,10.66
28.02,75.64,9.53
24.58,80.83,9.85
13.43,79.98,10.74
9.37,77.93,13.94
21.65,78.78,12.05
9.18,78.45,15.01
23.08,87.82,7.62
11.43,78.37,10.55
23.4,79.67,11.16
24.65,72.6,14.59
24.85,72.23,14.76
25.4,85.98,6.21
20.12,76.47,12.43
19.8,76.87,12.18
27.33,88.63,3.52
26.65,91.92,3.0
10.78,79.13,12.15
26.62,92.78,2.71
22.07,75.4,12.33
8.48,76.95,15.93
8.47,76.95,16.24
24.77,78.83,10.52
13.67,79.38,9.18
10.77,78.72,11.88
13.67,79.58,10.03
12.48,78.57,9.9
13.15,79.53,10.13
20.3,83.3,7.42
9.73,79.03,14.44
26.17,75.75,11.4
13.33,77.08,11.66
8.8,78.15,15.67
8.75,78.18,15.75
24.58,73.7,13.71
24.62,73.88,13.52
23.18,75.78,12.23
22.5,87.95,9.04
23.53,80.88,10.14
31.47,76.27,4.97
11.4,76.73,13.08
22.57,72.93,16.64
25.3,83.02,8.38
25.45,82.87,8.49
10.37,79.85,13.58
12.92,79.15,9.79
15.87,73.63,13.43
20.9,70.37,17.66
23.53,77.82,11.35
17.68,83.3,9.82
17.72,83.23,10.0
18.05,79.37,9.18
20.67,78.58,11.89
20.4,78.15,12.61
